"student_id","quarter_number","calendar_quarter","quarterly_wages","employed"
"STU003969",23,"2022Q3",NA,0
"STU003969",24,"2022Q4",NA,0
"STU003969",25,"2023Q1",12651,1
"STU003969",26,"2023Q2",NA,0
"STU003969",27,"2023Q3",NA,0
"STU003969",28,"2023Q4",NA,0
"STU003970",1,"2017Q1",12989,1
"STU003970",2,"2017Q2",14350,1
"STU003970",3,"2017Q3",5299,1
"STU003970",4,"2017Q4",NA,0
"STU003970",5,"2018Q1",NA,0
"STU003970",6,"2018Q2",7458,1
"STU003970",7,"2018Q3",NA,0
"STU003970",8,"2018Q4",20005,1
"STU003970",9,"2019Q1",NA,0
"STU003970",10,"2019Q2",12342,1
"STU003970",11,"2019Q3",15083,1
"STU003970",12,"2019Q4",10248,1
"STU003970",13,"2020Q1",15082,1
"STU003970",14,"2020Q2",12012,1
"STU003970",15,"2020Q3",16267,1
"STU003970",16,"2020Q4",15556,1
"STU003970",17,"2021Q1",7272,1
"STU003970",18,"2021Q2",11158,1
"STU003970",19,"2021Q3",15174,1
"STU003970",20,"2021Q4",NA,0
"STU003970",21,"2022Q1",NA,0
"STU003970",22,"2022Q2",12475,1
"STU003970",23,"2022Q3",12926,1
"STU003970",24,"2022Q4",12729,1
"STU003970",25,"2023Q1",NA,0
"STU003970",26,"2023Q2",NA,0
"STU003970",27,"2023Q3",12962,1
"STU003970",28,"2023Q4",7568,1
"STU003971",1,"2017Q1",NA,0
"STU003971",2,"2017Q2",NA,0
"STU003971",3,"2017Q3",NA,0
"STU003971",4,"2017Q4",NA,0
"STU003971",5,"2018Q1",NA,0
"STU003971",6,"2018Q2",NA,0
"STU003971",7,"2018Q3",NA,0
"STU003971",8,"2018Q4",NA,0
"STU003971",9,"2019Q1",NA,0
"STU003971",10,"2019Q2",NA,0
"STU003971",11,"2019Q3",NA,0
"STU003971",12,"2019Q4",NA,0
"STU003971",13,"2020Q1",NA,0
"STU003971",14,"2020Q2",NA,0
"STU003971",15,"2020Q3",NA,0
"STU003971",16,"2020Q4",12828,1
"STU003971",17,"2021Q1",24162,1
"STU003971",18,"2021Q2",16397,1
"STU003971",19,"2021Q3",13424,1
"STU003971",20,"2021Q4",14624,1
"STU003971",21,"2022Q1",27289,1
"STU003971",22,"2022Q2",NA,0
"STU003971",23,"2022Q3",NA,0
"STU003971",24,"2022Q4",NA,0
"STU003971",25,"2023Q1",19514,1
"STU003971",26,"2023Q2",14339,1
"STU003971",27,"2023Q3",28029,1
"STU003971",28,"2023Q4",13517,1
"STU003972",1,"2017Q1",5164,1
"STU003972",2,"2017Q2",5442,1
"STU003972",3,"2017Q3",5317,1
"STU003972",4,"2017Q4",6522,1
"STU003972",5,"2018Q1",8938,1
"STU003972",6,"2018Q2",NA,0
"STU003972",7,"2018Q3",9781,1
"STU003972",8,"2018Q4",18234,1
"STU003972",9,"2019Q1",15475,1
"STU003972",10,"2019Q2",NA,0
"STU003972",11,"2019Q3",NA,0
"STU003972",12,"2019Q4",NA,0
"STU003972",13,"2020Q1",NA,0
"STU003972",14,"2020Q2",NA,0
"STU003972",15,"2020Q3",NA,0
"STU003972",16,"2020Q4",NA,0
"STU003972",17,"2021Q1",NA,0
"STU003972",18,"2021Q2",NA,0
"STU003972",19,"2021Q3",18500,1
"STU003972",20,"2021Q4",16696,1
"STU003972",21,"2022Q1",18309,1
"STU003972",22,"2022Q2",NA,0
"STU003972",23,"2022Q3",NA,0
"STU003972",24,"2022Q4",NA,0
"STU003972",25,"2023Q1",12842,1
"STU003972",26,"2023Q2",15172,1
"STU003972",27,"2023Q3",NA,0
"STU003972",28,"2023Q4",12032,1
"STU003973",1,"2017Q1",8112,1
"STU003973",2,"2017Q2",3491,1
"STU003973",3,"2017Q3",NA,0
"STU003973",4,"2017Q4",4774,1
"STU003973",5,"2018Q1",5795,1
"STU003973",6,"2018Q2",10047,1
"STU003973",7,"2018Q3",14030,1
"STU003973",8,"2018Q4",6446,1
"STU003973",9,"2019Q1",6806,1
"STU003973",10,"2019Q2",8852,1
"STU003973",11,"2019Q3",7154,1
"STU003973",12,"2019Q4",9934,1
"STU003973",13,"2020Q1",7941,1
"STU003973",14,"2020Q2",6417,1
"STU003973",15,"2020Q3",8099,1
"STU003973",16,"2020Q4",9346,1
"STU003973",17,"2021Q1",7042,1
"STU003973",18,"2021Q2",6018,1
"STU003973",19,"2021Q3",9889,1
"STU003973",20,"2021Q4",7678,1
"STU003973",21,"2022Q1",6283,1
"STU003973",22,"2022Q2",9920,1
"STU003973",23,"2022Q3",NA,0
"STU003973",24,"2022Q4",10148,1
"STU003973",25,"2023Q1",7608,1
"STU003973",26,"2023Q2",5231,1
"STU003973",27,"2023Q3",7347,1
"STU003973",28,"2023Q4",11642,1
"STU003974",1,"2017Q1",NA,0
"STU003974",2,"2017Q2",NA,0
"STU003974",3,"2017Q3",7804,1
"STU003974",4,"2017Q4",NA,0
"STU003974",5,"2018Q1",6925,1
"STU003974",6,"2018Q2",3846,1
"STU003974",7,"2018Q3",10839,1
"STU003974",8,"2018Q4",NA,0
"STU003974",9,"2019Q1",NA,0
"STU003974",10,"2019Q2",NA,0
"STU003974",11,"2019Q3",NA,0
"STU003974",12,"2019Q4",9282,1
"STU003974",13,"2020Q1",12690,1
"STU003974",14,"2020Q2",12668,1
"STU003974",15,"2020Q3",NA,0
"STU003974",16,"2020Q4",NA,0
"STU003974",17,"2021Q1",NA,0
"STU003974",18,"2021Q2",10745,1
"STU003974",19,"2021Q3",13528,1
"STU003974",20,"2021Q4",NA,0
"STU003974",21,"2022Q1",NA,0
"STU003974",22,"2022Q2",14951,1
"STU003974",23,"2022Q3",11971,1
"STU003974",24,"2022Q4",NA,0
"STU003974",25,"2023Q1",NA,0
"STU003974",26,"2023Q2",11211,1
"STU003974",27,"2023Q3",10435,1
"STU003974",28,"2023Q4",14589,1
"STU003975",1,"2017Q1",9143,1
"STU003975",2,"2017Q2",6878,1
"STU003975",3,"2017Q3",NA,0
"STU003975",4,"2017Q4",NA,0
"STU003975",5,"2018Q1",NA,0
"STU003975",6,"2018Q2",NA,0
"STU003975",7,"2018Q3",NA,0
"STU003975",8,"2018Q4",NA,0
"STU003975",9,"2019Q1",NA,0
"STU003975",10,"2019Q2",NA,0
"STU003975",11,"2019Q3",NA,0
"STU003975",12,"2019Q4",NA,0
"STU003975",13,"2020Q1",22050,1
"STU003975",14,"2020Q2",NA,0
"STU003975",15,"2020Q3",NA,0
"STU003975",16,"2020Q4",NA,0
"STU003975",17,"2021Q1",14195,1
"STU003975",18,"2021Q2",26764,1
"STU003975",19,"2021Q3",16275,1
"STU003975",20,"2021Q4",13467,1
"STU003975",21,"2022Q1",12829,1
"STU003975",22,"2022Q2",17026,1
"STU003975",23,"2022Q3",22283,1
"STU003975",24,"2022Q4",19189,1
"STU003975",25,"2023Q1",14776,1
"STU003975",26,"2023Q2",15849,1
"STU003975",27,"2023Q3",10006,1
"STU003975",28,"2023Q4",19081,1
"STU003976",1,"2017Q1",NA,0
"STU003976",2,"2017Q2",NA,0
"STU003976",3,"2017Q3",NA,0
"STU003976",4,"2017Q4",NA,0
"STU003976",5,"2018Q1",NA,0
"STU003976",6,"2018Q2",NA,0
"STU003976",7,"2018Q3",NA,0
"STU003976",8,"2018Q4",NA,0
"STU003976",9,"2019Q1",NA,0
"STU003976",10,"2019Q2",NA,0
"STU003976",11,"2019Q3",15987,1
"STU003976",12,"2019Q4",NA,0
"STU003976",13,"2020Q1",NA,0
"STU003976",14,"2020Q2",16461,1
"STU003976",15,"2020Q3",15207,1
"STU003976",16,"2020Q4",8113,1
"STU003976",17,"2021Q1",18382,1
"STU003976",18,"2021Q2",11204,1
"STU003976",19,"2021Q3",NA,0
"STU003976",20,"2021Q4",NA,0
"STU003976",21,"2022Q1",NA,0
"STU003976",22,"2022Q2",14557,1
"STU003976",23,"2022Q3",12067,1
"STU003976",24,"2022Q4",NA,0
"STU003976",25,"2023Q1",11875,1
"STU003976",26,"2023Q2",12643,1
"STU003976",27,"2023Q3",12621,1
"STU003976",28,"2023Q4",10092,1
"STU003977",1,"2017Q1",14267,1
"STU003977",2,"2017Q2",3972,1
"STU003977",3,"2017Q3",NA,0
"STU003977",4,"2017Q4",NA,0
"STU003977",5,"2018Q1",5217,1
"STU003977",6,"2018Q2",8593,1
"STU003977",7,"2018Q3",NA,0
"STU003977",8,"2018Q4",NA,0
"STU003977",9,"2019Q1",NA,0
"STU003977",10,"2019Q2",7298,1
"STU003977",11,"2019Q3",8893,1
"STU003977",12,"2019Q4",NA,0
"STU003977",13,"2020Q1",14169,1
"STU003977",14,"2020Q2",8110,1
"STU003977",15,"2020Q3",11841,1
"STU003977",16,"2020Q4",10069,1
"STU003977",17,"2021Q1",4592,1
"STU003977",18,"2021Q2",25648,1
"STU003977",19,"2021Q3",16960,1
"STU003977",20,"2021Q4",8594,1
"STU003977",21,"2022Q1",25863,1
"STU003977",22,"2022Q2",NA,0
"STU003977",23,"2022Q3",NA,0
"STU003977",24,"2022Q4",25285,1
"STU003977",25,"2023Q1",9639,1
"STU003977",26,"2023Q2",24163,1
"STU003977",27,"2023Q3",20745,1
"STU003977",28,"2023Q4",30677,1
"STU003978",1,"2017Q1",NA,0
"STU003978",2,"2017Q2",16984,1
"STU003978",3,"2017Q3",6194,1
"STU003978",4,"2017Q4",NA,0
"STU003978",5,"2018Q1",6777,1
"STU003978",6,"2018Q2",NA,0
"STU003978",7,"2018Q3",NA,0
"STU003978",8,"2018Q4",NA,0
"STU003978",9,"2019Q1",NA,0
"STU003978",10,"2019Q2",11067,1
"STU003978",11,"2019Q3",11686,1
"STU003978",12,"2019Q4",9708,1
"STU003978",13,"2020Q1",NA,0
"STU003978",14,"2020Q2",NA,0
"STU003978",15,"2020Q3",12964,1
"STU003978",16,"2020Q4",6783,1
"STU003978",17,"2021Q1",14625,1
"STU003978",18,"2021Q2",15718,1
"STU003978",19,"2021Q3",NA,0
"STU003978",20,"2021Q4",NA,0
"STU003978",21,"2022Q1",NA,0
"STU003978",22,"2022Q2",24461,1
"STU003978",23,"2022Q3",NA,0
"STU003978",24,"2022Q4",NA,0
"STU003978",25,"2023Q1",NA,0
"STU003978",26,"2023Q2",NA,0
"STU003978",27,"2023Q3",NA,0
"STU003978",28,"2023Q4",22958,1
"STU003979",1,"2017Q1",NA,0
"STU003979",2,"2017Q2",NA,0
"STU003979",3,"2017Q3",NA,0
"STU003979",4,"2017Q4",NA,0
"STU003979",5,"2018Q1",4300,1
"STU003979",6,"2018Q2",6076,1
"STU003979",7,"2018Q3",NA,0
"STU003979",8,"2018Q4",NA,0
"STU003979",9,"2019Q1",NA,0
"STU003979",10,"2019Q2",8167,1
"STU003979",11,"2019Q3",NA,0
"STU003979",12,"2019Q4",NA,0
"STU003979",13,"2020Q1",NA,0
"STU003979",14,"2020Q2",NA,0
"STU003979",15,"2020Q3",NA,0
"STU003979",16,"2020Q4",9361,1
"STU003979",17,"2021Q1",6717,1
"STU003979",18,"2021Q2",9798,1
"STU003979",19,"2021Q3",6902,1
"STU003979",20,"2021Q4",NA,0
"STU003979",21,"2022Q1",8572,1
"STU003979",22,"2022Q2",9888,1
"STU003979",23,"2022Q3",6888,1
"STU003979",24,"2022Q4",7274,1
"STU003979",25,"2023Q1",NA,0
"STU003979",26,"2023Q2",NA,0
"STU003979",27,"2023Q3",NA,0
"STU003979",28,"2023Q4",NA,0
"STU003980",1,"2017Q1",NA,0
"STU003980",2,"2017Q2",NA,0
"STU003980",3,"2017Q3",NA,0
"STU003980",4,"2017Q4",NA,0
"STU003980",5,"2018Q1",NA,0
"STU003980",6,"2018Q2",NA,0
"STU003980",7,"2018Q3",NA,0
"STU003980",8,"2018Q4",NA,0
"STU003980",9,"2019Q1",NA,0
"STU003980",10,"2019Q2",NA,0
"STU003980",11,"2019Q3",NA,0
"STU003980",12,"2019Q4",NA,0
"STU003980",13,"2020Q1",4468,1
"STU003980",14,"2020Q2",8321,1
"STU003980",15,"2020Q3",NA,0
"STU003980",16,"2020Q4",NA,0
"STU003980",17,"2021Q1",NA,0
"STU003980",18,"2021Q2",12046,1
"STU003980",19,"2021Q3",9443,1
"STU003980",20,"2021Q4",16487,1
"STU003980",21,"2022Q1",13537,1
"STU003980",22,"2022Q2",NA,0
"STU003980",23,"2022Q3",NA,0
"STU003980",24,"2022Q4",NA,0
"STU003980",25,"2023Q1",8646,1
"STU003980",26,"2023Q2",8338,1
"STU003980",27,"2023Q3",13864,1
"STU003980",28,"2023Q4",15507,1
"STU003981",1,"2017Q1",NA,0
"STU003981",2,"2017Q2",NA,0
"STU003981",3,"2017Q3",NA,0
"STU003981",4,"2017Q4",NA,0
"STU003981",5,"2018Q1",NA,0
"STU003981",6,"2018Q2",NA,0
"STU003981",7,"2018Q3",NA,0
"STU003981",8,"2018Q4",NA,0
"STU003981",9,"2019Q1",NA,0
"STU003981",10,"2019Q2",NA,0
"STU003981",11,"2019Q3",NA,0
"STU003981",12,"2019Q4",NA,0
"STU003981",13,"2020Q1",NA,0
"STU003981",14,"2020Q2",NA,0
"STU003981",15,"2020Q3",NA,0
"STU003981",16,"2020Q4",NA,0
"STU003981",17,"2021Q1",NA,0
"STU003981",18,"2021Q2",NA,0
"STU003981",19,"2021Q3",NA,0
"STU003981",20,"2021Q4",NA,0
"STU003981",21,"2022Q1",NA,0
"STU003981",22,"2022Q2",NA,0
"STU003981",23,"2022Q3",NA,0
"STU003981",24,"2022Q4",NA,0
"STU003981",25,"2023Q1",NA,0
"STU003981",26,"2023Q2",NA,0
"STU003981",27,"2023Q3",NA,0
"STU003981",28,"2023Q4",NA,0
"STU003982",1,"2017Q1",7860,1
"STU003982",2,"2017Q2",8245,1
"STU003982",3,"2017Q3",7078,1
"STU003982",4,"2017Q4",5576,1
"STU003982",5,"2018Q1",NA,0
"STU003982",6,"2018Q2",NA,0
"STU003982",7,"2018Q3",NA,0
"STU003982",8,"2018Q4",NA,0
"STU003982",9,"2019Q1",NA,0
"STU003982",10,"2019Q2",7197,1
"STU003982",11,"2019Q3",12004,1
"STU003982",12,"2019Q4",NA,0
"STU003982",13,"2020Q1",NA,0
"STU003982",14,"2020Q2",9578,1
"STU003982",15,"2020Q3",NA,0
"STU003982",16,"2020Q4",NA,0
"STU003982",17,"2021Q1",NA,0
"STU003982",18,"2021Q2",NA,0
"STU003982",19,"2021Q3",NA,0
"STU003982",20,"2021Q4",NA,0
"STU003982",21,"2022Q1",NA,0
"STU003982",22,"2022Q2",NA,0
"STU003982",23,"2022Q3",NA,0
"STU003982",24,"2022Q4",NA,0
"STU003982",25,"2023Q1",NA,0
"STU003982",26,"2023Q2",NA,0
"STU003982",27,"2023Q3",NA,0
"STU003982",28,"2023Q4",15282,1
"STU003983",1,"2017Q1",17507,1
"STU003983",2,"2017Q2",8454,1
"STU003983",3,"2017Q3",5572,1
"STU003983",4,"2017Q4",5514,1
"STU003983",5,"2018Q1",NA,0
"STU003983",6,"2018Q2",NA,0
"STU003983",7,"2018Q3",NA,0
"STU003983",8,"2018Q4",NA,0
"STU003983",9,"2019Q1",NA,0
"STU003983",10,"2019Q2",NA,0
"STU003983",11,"2019Q3",12775,1
"STU003983",12,"2019Q4",NA,0
"STU003983",13,"2020Q1",NA,0
"STU003983",14,"2020Q2",8819,1
"STU003983",15,"2020Q3",11549,1
"STU003983",16,"2020Q4",10892,1
"STU003983",17,"2021Q1",13986,1
"STU003983",18,"2021Q2",8059,1
"STU003983",19,"2021Q3",NA,0
"STU003983",20,"2021Q4",NA,0
"STU003983",21,"2022Q1",NA,0
"STU003983",22,"2022Q2",17588,1
"STU003983",23,"2022Q3",11682,1
"STU003983",24,"2022Q4",13378,1
"STU003983",25,"2023Q1",8479,1
"STU003983",26,"2023Q2",11297,1
"STU003983",27,"2023Q3",NA,0
"STU003983",28,"2023Q4",NA,0
"STU003984",1,"2017Q1",9476,1
"STU003984",2,"2017Q2",5115,1
"STU003984",3,"2017Q3",5494,1
"STU003984",4,"2017Q4",10272,1
"STU003984",5,"2018Q1",9620,1
"STU003984",6,"2018Q2",NA,0
"STU003984",7,"2018Q3",NA,0
"STU003984",8,"2018Q4",NA,0
"STU003984",9,"2019Q1",NA,0
"STU003984",10,"2019Q2",NA,0
"STU003984",11,"2019Q3",NA,0
"STU003984",12,"2019Q4",20430,1
"STU003984",13,"2020Q1",NA,0
"STU003984",14,"2020Q2",NA,0
"STU003984",15,"2020Q3",NA,0
"STU003984",16,"2020Q4",NA,0
"STU003984",17,"2021Q1",NA,0
"STU003984",18,"2021Q2",NA,0
"STU003984",19,"2021Q3",11480,1
"STU003984",20,"2021Q4",14372,1
"STU003984",21,"2022Q1",NA,0
"STU003984",22,"2022Q2",NA,0
"STU003984",23,"2022Q3",NA,0
"STU003984",24,"2022Q4",14506,1
"STU003984",25,"2023Q1",11602,1
"STU003984",26,"2023Q2",10130,1
"STU003984",27,"2023Q3",NA,0
"STU003984",28,"2023Q4",NA,0
"STU003985",1,"2017Q1",NA,0
"STU003985",2,"2017Q2",NA,0
"STU003985",3,"2017Q3",NA,0
"STU003985",4,"2017Q4",NA,0
"STU003985",5,"2018Q1",NA,0
"STU003985",6,"2018Q2",NA,0
"STU003985",7,"2018Q3",NA,0
"STU003985",8,"2018Q4",NA,0
"STU003985",9,"2019Q1",NA,0
"STU003985",10,"2019Q2",NA,0
"STU003985",11,"2019Q3",NA,0
"STU003985",12,"2019Q4",NA,0
"STU003985",13,"2020Q1",NA,0
"STU003985",14,"2020Q2",NA,0
"STU003985",15,"2020Q3",NA,0
"STU003985",16,"2020Q4",NA,0
"STU003985",17,"2021Q1",NA,0
"STU003985",18,"2021Q2",NA,0
"STU003985",19,"2021Q3",NA,0
"STU003985",20,"2021Q4",NA,0
"STU003985",21,"2022Q1",NA,0
"STU003985",22,"2022Q2",NA,0
"STU003985",23,"2022Q3",NA,0
"STU003985",24,"2022Q4",NA,0
"STU003985",25,"2023Q1",NA,0
"STU003985",26,"2023Q2",NA,0
"STU003985",27,"2023Q3",NA,0
"STU003985",28,"2023Q4",NA,0
"STU003986",1,"2017Q1",8048,1
"STU003986",2,"2017Q2",9730,1
"STU003986",3,"2017Q3",7905,1
"STU003986",4,"2017Q4",8795,1
"STU003986",5,"2018Q1",4209,1
"STU003986",6,"2018Q2",3321,1
"STU003986",7,"2018Q3",4481,1
"STU003986",8,"2018Q4",NA,0
"STU003986",9,"2019Q1",NA,0
"STU003986",10,"2019Q2",6103,1
"STU003986",11,"2019Q3",8936,1
"STU003986",12,"2019Q4",11248,1
"STU003986",13,"2020Q1",NA,0
"STU003986",14,"2020Q2",NA,0
"STU003986",15,"2020Q3",14504,1
"STU003986",16,"2020Q4",10538,1
"STU003986",17,"2021Q1",8427,1
"STU003986",18,"2021Q2",10782,1
"STU003986",19,"2021Q3",12512,1
"STU003986",20,"2021Q4",14529,1
"STU003986",21,"2022Q1",11584,1
"STU003986",22,"2022Q2",11678,1
"STU003986",23,"2022Q3",NA,0
"STU003986",24,"2022Q4",NA,0
"STU003986",25,"2023Q1",NA,0
"STU003986",26,"2023Q2",NA,0
"STU003986",27,"2023Q3",12365,1
"STU003986",28,"2023Q4",11396,1
"STU003987",1,"2017Q1",NA,0
"STU003987",2,"2017Q2",NA,0
"STU003987",3,"2017Q3",NA,0
"STU003987",4,"2017Q4",NA,0
"STU003987",5,"2018Q1",NA,0
"STU003987",6,"2018Q2",NA,0
"STU003987",7,"2018Q3",NA,0
"STU003987",8,"2018Q4",6169,1
"STU003987",9,"2019Q1",10115,1
"STU003987",10,"2019Q2",6793,1
"STU003987",11,"2019Q3",NA,0
"STU003987",12,"2019Q4",NA,0
"STU003987",13,"2020Q1",NA,0
"STU003987",14,"2020Q2",NA,0
"STU003987",15,"2020Q3",NA,0
"STU003987",16,"2020Q4",NA,0
"STU003987",17,"2021Q1",NA,0
"STU003987",18,"2021Q2",15516,1
"STU003987",19,"2021Q3",18016,1
"STU003987",20,"2021Q4",18867,1
"STU003987",21,"2022Q1",24569,1
"STU003987",22,"2022Q2",NA,0
"STU003987",23,"2022Q3",26632,1
"STU003987",24,"2022Q4",NA,0
"STU003987",25,"2023Q1",NA,0
"STU003987",26,"2023Q2",NA,0
"STU003987",27,"2023Q3",NA,0
"STU003987",28,"2023Q4",NA,0
"STU003988",1,"2017Q1",NA,0
"STU003988",2,"2017Q2",NA,0
"STU003988",3,"2017Q3",NA,0
"STU003988",4,"2017Q4",NA,0
"STU003988",5,"2018Q1",NA,0
"STU003988",6,"2018Q2",NA,0
"STU003988",7,"2018Q3",NA,0
"STU003988",8,"2018Q4",NA,0
"STU003988",9,"2019Q1",NA,0
"STU003988",10,"2019Q2",NA,0
"STU003988",11,"2019Q3",NA,0
"STU003988",12,"2019Q4",NA,0
"STU003988",13,"2020Q1",NA,0
"STU003988",14,"2020Q2",NA,0
"STU003988",15,"2020Q3",NA,0
"STU003988",16,"2020Q4",NA,0
"STU003988",17,"2021Q1",NA,0
"STU003988",18,"2021Q2",NA,0
"STU003988",19,"2021Q3",NA,0
"STU003988",20,"2021Q4",NA,0
"STU003988",21,"2022Q1",NA,0
"STU003988",22,"2022Q2",NA,0
"STU003988",23,"2022Q3",NA,0
"STU003988",24,"2022Q4",NA,0
"STU003988",25,"2023Q1",NA,0
"STU003988",26,"2023Q2",NA,0
"STU003988",27,"2023Q3",NA,0
"STU003988",28,"2023Q4",NA,0
"STU003989",1,"2017Q1",NA,0
"STU003989",2,"2017Q2",NA,0
"STU003989",3,"2017Q3",NA,0
"STU003989",4,"2017Q4",NA,0
"STU003989",5,"2018Q1",14447,1
"STU003989",6,"2018Q2",8407,1
"STU003989",7,"2018Q3",16069,1
"STU003989",8,"2018Q4",14243,1
"STU003989",9,"2019Q1",17511,1
"STU003989",10,"2019Q2",12808,1
"STU003989",11,"2019Q3",15531,1
"STU003989",12,"2019Q4",9331,1
"STU003989",13,"2020Q1",NA,0
"STU003989",14,"2020Q2",NA,0
"STU003989",15,"2020Q3",NA,0
"STU003989",16,"2020Q4",13680,1
"STU003989",17,"2021Q1",11075,1
"STU003989",18,"2021Q2",9331,1
"STU003989",19,"2021Q3",15591,1
"STU003989",20,"2021Q4",15471,1
"STU003989",21,"2022Q1",NA,0
"STU003989",22,"2022Q2",NA,0
"STU003989",23,"2022Q3",NA,0
"STU003989",24,"2022Q4",NA,0
"STU003989",25,"2023Q1",NA,0
"STU003989",26,"2023Q2",19450,1
"STU003989",27,"2023Q3",10128,1
"STU003989",28,"2023Q4",19559,1
"STU003990",1,"2017Q1",14613,1
"STU003990",2,"2017Q2",9516,1
"STU003990",3,"2017Q3",7576,1
"STU003990",4,"2017Q4",5921,1
"STU003990",5,"2018Q1",6055,1
"STU003990",6,"2018Q2",9261,1
"STU003990",7,"2018Q3",NA,0
"STU003990",8,"2018Q4",NA,0
"STU003990",9,"2019Q1",NA,0
"STU003990",10,"2019Q2",NA,0
"STU003990",11,"2019Q3",NA,0
"STU003990",12,"2019Q4",6772,1
"STU003990",13,"2020Q1",NA,0
"STU003990",14,"2020Q2",NA,0
"STU003990",15,"2020Q3",NA,0
"STU003990",16,"2020Q4",NA,0
"STU003990",17,"2021Q1",10963,1
"STU003990",18,"2021Q2",14858,1
"STU003990",19,"2021Q3",10388,1
"STU003990",20,"2021Q4",11823,1
"STU003990",21,"2022Q1",17075,1
"STU003990",22,"2022Q2",18368,1
"STU003990",23,"2022Q3",NA,0
"STU003990",24,"2022Q4",13567,1
"STU003990",25,"2023Q1",7994,1
"STU003990",26,"2023Q2",14819,1
"STU003990",27,"2023Q3",9560,1
"STU003990",28,"2023Q4",18132,1
"STU003991",1,"2017Q1",NA,0
"STU003991",2,"2017Q2",NA,0
"STU003991",3,"2017Q3",NA,0
"STU003991",4,"2017Q4",NA,0
"STU003991",5,"2018Q1",NA,0
"STU003991",6,"2018Q2",NA,0
"STU003991",7,"2018Q3",NA,0
"STU003991",8,"2018Q4",NA,0
"STU003991",9,"2019Q1",NA,0
"STU003991",10,"2019Q2",NA,0
"STU003991",11,"2019Q3",NA,0
"STU003991",12,"2019Q4",13461,1
"STU003991",13,"2020Q1",3347,1
"STU003991",14,"2020Q2",10859,1
"STU003991",15,"2020Q3",8393,1
"STU003991",16,"2020Q4",14653,1
"STU003991",17,"2021Q1",7435,1
"STU003991",18,"2021Q2",16905,1
"STU003991",19,"2021Q3",14378,1
"STU003991",20,"2021Q4",13908,1
"STU003991",21,"2022Q1",8314,1
"STU003991",22,"2022Q2",11993,1
"STU003991",23,"2022Q3",NA,0
"STU003991",24,"2022Q4",NA,0
"STU003991",25,"2023Q1",NA,0
"STU003991",26,"2023Q2",16652,1
"STU003991",27,"2023Q3",15857,1
"STU003991",28,"2023Q4",NA,0
"STU003992",1,"2017Q1",9057,1
"STU003992",2,"2017Q2",14438,1
"STU003992",3,"2017Q3",8662,1
"STU003992",4,"2017Q4",10404,1
"STU003992",5,"2018Q1",11047,1
"STU003992",6,"2018Q2",9803,1
"STU003992",7,"2018Q3",7927,1
"STU003992",8,"2018Q4",14753,1
"STU003992",9,"2019Q1",14673,1
"STU003992",10,"2019Q2",13856,1
"STU003992",11,"2019Q3",18929,1
"STU003992",12,"2019Q4",10496,1
"STU003992",13,"2020Q1",18142,1
"STU003992",14,"2020Q2",18260,1
"STU003992",15,"2020Q3",14905,1
"STU003992",16,"2020Q4",15093,1
"STU003992",17,"2021Q1",8554,1
"STU003992",18,"2021Q2",13251,1
"STU003992",19,"2021Q3",10781,1
"STU003992",20,"2021Q4",12813,1
"STU003992",21,"2022Q1",11330,1
"STU003992",22,"2022Q2",20818,1
"STU003992",23,"2022Q3",12157,1
"STU003992",24,"2022Q4",21501,1
"STU003992",25,"2023Q1",19413,1
"STU003992",26,"2023Q2",16455,1
"STU003992",27,"2023Q3",11354,1
"STU003992",28,"2023Q4",NA,0
"STU003993",1,"2017Q1",NA,0
"STU003993",2,"2017Q2",NA,0
"STU003993",3,"2017Q3",5382,1
"STU003993",4,"2017Q4",13644,1
"STU003993",5,"2018Q1",6850,1
"STU003993",6,"2018Q2",NA,0
"STU003993",7,"2018Q3",7896,1
"STU003993",8,"2018Q4",6173,1
"STU003993",9,"2019Q1",14433,1
"STU003993",10,"2019Q2",10806,1
"STU003993",11,"2019Q3",5563,1
"STU003993",12,"2019Q4",10053,1
"STU003993",13,"2020Q1",NA,0
"STU003993",14,"2020Q2",13304,1
"STU003993",15,"2020Q3",20540,1
"STU003993",16,"2020Q4",7130,1
"STU003993",17,"2021Q1",NA,0
"STU003993",18,"2021Q2",NA,0
"STU003993",19,"2021Q3",NA,0
"STU003993",20,"2021Q4",NA,0
"STU003993",21,"2022Q1",21957,1
"STU003993",22,"2022Q2",20907,1
"STU003993",23,"2022Q3",34803,1
"STU003993",24,"2022Q4",13669,1
"STU003993",25,"2023Q1",21204,1
"STU003993",26,"2023Q2",18704,1
"STU003993",27,"2023Q3",12595,1
"STU003993",28,"2023Q4",16759,1
"STU003994",1,"2017Q1",8504,1
"STU003994",2,"2017Q2",8556,1
"STU003994",3,"2017Q3",7745,1
"STU003994",4,"2017Q4",5239,1
"STU003994",5,"2018Q1",6526,1
"STU003994",6,"2018Q2",8401,1
"STU003994",7,"2018Q3",4962,1
"STU003994",8,"2018Q4",6285,1
"STU003994",9,"2019Q1",NA,0
"STU003994",10,"2019Q2",NA,0
"STU003994",11,"2019Q3",NA,0
"STU003994",12,"2019Q4",NA,0
"STU003994",13,"2020Q1",NA,0
"STU003994",14,"2020Q2",7579,1
"STU003994",15,"2020Q3",NA,0
"STU003994",16,"2020Q4",11769,1
"STU003994",17,"2021Q1",10755,1
"STU003994",18,"2021Q2",15358,1
"STU003994",19,"2021Q3",18913,1
"STU003994",20,"2021Q4",NA,0
