"student_id","wage_q1","wage_q2","wage_q3","wage_q4","wage_q5","wage_q6","wage_q7","wage_q8","wage_q9","wage_q10","wage_q11","wage_q12","wage_q13","wage_q14","wage_q15","wage_q16","wage_q17","wage_q18","wage_q19","wage_q20","wage_q21","wage_q22","wage_q23","wage_q24","wage_q25","wage_q26","wage_q27","wage_q28"
"STU004224",14635,NA,NA,19392,8569,12028,9797,11641,7878,16888,4085,4691,9366,11564,15714,NA,11422,9318,12667,17416,NA,NA,NA,NA,NA,NA,NA,NA
"STU004225",5613,10531,7368,5211,4455,7108,4338,9537,NA,NA,10828,9936,13491,11422,11721,10887,12762,6569,13943,13760,11710,9224,8221,12973,13214,NA,NA,NA
"STU004226",7582,14116,11717,8327,17100,9511,NA,9081,11521,9171,10314,14944,9017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28441,NA,21650,NA
"STU004227",NA,9905,10796,11009,9410,NA,NA,9050,10937,8625,9221,8197,8556,5932,10578,9594,9139,6387,7359,9502,8664,10482,14050,10154,6805,7559,8445,13178
"STU004228",9229,8696,10041,14285,NA,9370,10959,7178,7804,10912,16194,20163,16637,23989,19378,15280,13478,22956,NA,NA,NA,20674,28541,NA,NA,14936,24327,16392
"STU004229",12387,10318,NA,NA,8821,8678,9748,6297,NA,NA,NA,NA,NA,8126,11669,NA,7588,11932,17130,20133,NA,17287,24053,NA,33150,13646,15278,15310
"STU004230",NA,NA,NA,16189,10385,12525,12468,NA,NA,NA,10163,12074,12277,13047,11636,7209,NA,28729,NA,NA,NA,8565,15540,21224,10544,13222,12177,11045
"STU004231",8123,9179,6500,8524,17848,NA,NA,NA,NA,NA,NA,NA,NA,14185,12980,25599,15000,14495,20541,NA,NA,NA,18281,9685,21473,NA,NA,NA
"STU004232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5484,5217,17588,6806,NA,NA,NA
"STU004233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004234",13503,10358,8829,10599,NA,NA,7366,14351,5233,6592,7449,7598,10803,7403,8104,11187,NA,NA,NA,15359,7250,8659,NA,NA,NA,NA,NA,NA
"STU004235",6695,4397,8578,8266,NA,14837,12924,9032,13904,13062,9968,NA,NA,11186,10967,8724,12076,NA,NA,NA,NA,NA,11349,16539,12481,NA,9280,12221
"STU004236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004237",NA,NA,NA,NA,4751,NA,NA,10659,7990,NA,NA,NA,NA,NA,11567,16666,13780,9883,NA,NA,NA,NA,NA,NA,11411,NA,NA,NA
"STU004238",11965,NA,NA,NA,NA,NA,4534,9242,10581,9518,NA,6119,NA,NA,NA,NA,NA,NA,NA,10891,12818,8860,14040,11230,9915,NA,14378,13445
"STU004239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23449,18617,8411,11169,15440,NA,NA
"STU004240",NA,NA,11872,12288,NA,12316,15215,11270,6177,14181,NA,NA,NA,6992,11892,9489,10762,16219,NA,15178,14639,15904,15564,16713,NA,NA,NA,NA
"STU004241",NA,NA,NA,NA,6023,NA,NA,4825,8407,9385,10034,9399,NA,10551,NA,5246,12891,NA,NA,NA,18225,10445,18415,23214,16192,9163,23540,NA
"STU004242",NA,NA,NA,NA,NA,NA,NA,NA,12453,12169,11246,10254,NA,NA,NA,NA,NA,8959,NA,15429,NA,NA,NA,NA,NA,NA,17457,NA
"STU004243",10503,8893,11212,11216,7291,6730,10840,12121,NA,11938,13246,14859,NA,NA,5145,10351,NA,NA,12411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15405,NA,NA,NA,13446,NA,NA,NA,8531,21197,14937,15765,13186,5609,NA
"STU004246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16007,6209,10406,18765,25747,13943,14673,12201,14265,NA
"STU004247",NA,NA,NA,NA,5320,5272,NA,NA,NA,NA,NA,NA,NA,NA,NA,8311,12607,13706,9927,8606,16946,8420,29437,15296,NA,10568,13190,NA
"STU004248",7228,9916,9492,9173,NA,NA,11634,11345,10028,NA,8828,5742,6285,8797,8489,10533,NA,NA,NA,NA,NA,16051,15664,NA,NA,NA,NA,19229
"STU004249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16382,25264,15716,7474,15535,16801,37727,13883,16796,17869,12334
"STU004250",NA,12645,9801,7201,4744,4099,NA,6345,8890,7572,7945,NA,NA,NA,NA,8393,9272,NA,NA,NA,9114,9842,11020,9477,10957,6515,7800,16004
"STU004251",3193,NA,NA,NA,NA,NA,NA,9044,6378,8016,NA,NA,NA,NA,NA,NA,NA,NA,NA,8992,9474,12276,8722,NA,NA,NA,NA,11345
"STU004252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17934,12725,15388,11530,18878,28179,13629,NA,10819,12795,NA,23031
"STU004253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11989,10181,NA,NA,13838,20242,14799,13557,10481,12189,14067,24113,15004,21323,21788
"STU004254",NA,NA,NA,7659,6510,6506,5660,17595,NA,NA,NA,NA,11208,12081,17377,17392,8674,NA,NA,11785,10148,13837,17817,10225,NA,NA,NA,NA
"STU004255",6259,5521,5579,6984,NA,NA,NA,4710,5732,14551,11213,13743,14860,8531,9142,15311,9515,10485,14328,12532,11885,12461,NA,19715,9674,11209,13806,10431
"STU004256",7637,7287,9927,6732,7443,9364,4945,10443,7914,NA,NA,NA,14494,17977,7527,8690,NA,8802,10679,NA,NA,14469,NA,NA,NA,NA,NA,14307
"STU004257",10482,9595,12495,7945,5715,10676,15950,8970,NA,NA,NA,NA,6985,12549,15596,12373,11877,13840,NA,NA,NA,10351,15132,17769,12564,14018,16975,12356
"STU004258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5865,6625,10103,5341,7876,9519,10369,10413,6111,7509,NA,NA,NA,7428,11626,14586,26704,8496
"STU004259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26078,27258,16144,NA,NA,19933,23747,23211,NA,NA,NA,22056,28994
"STU004260",8724,6138,11008,8471,8632,NA,NA,NA,NA,16568,NA,NA,12046,19933,17161,18137,16979,13586,10090,NA,16474,NA,NA,NA,NA,10989,26772,17131
"STU004261",NA,NA,NA,NA,NA,25387,10075,NA,NA,NA,NA,NA,12397,18045,NA,NA,13919,13934,NA,NA,NA,NA,21917,14543,NA,NA,NA,21585
"STU004262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004264",5850,7215,7115,11895,NA,NA,NA,NA,NA,NA,NA,NA,17161,30394,18261,15921,9900,NA,NA,NA,15530,26225,26657,15273,18957,NA,NA,NA
"STU004265",10214,9592,15434,7378,4830,NA,NA,NA,NA,10730,NA,15155,10761,NA,NA,NA,NA,NA,NA,NA,NA,NA,21396,7599,NA,NA,NA,NA
"STU004266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17350,NA,8409,18513,12791
"STU004267",11196,4212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13643,NA,11206,10588,7913,13537,10157,12648,NA,14016,NA,13161,11718
"STU004268",6288,11355,7997,10433,17943,9422,9925,11528,NA,NA,NA,NA,NA,9186,12026,22577,14746,15618,9978,11920,9540,17016,9002,NA,13024,NA,NA,NA
"STU004269",9868,18111,8399,7880,NA,NA,8798,7785,8407,NA,NA,15483,18506,NA,13094,16519,18146,18614,29200,15878,12904,14081,36713,17705,14819,14022,NA,NA
"STU004270",20890,4424,5523,18832,5011,NA,NA,NA,NA,8552,NA,9754,11158,NA,NA,NA,13797,17559,12365,15715,13430,17142,11324,10576,12350,8203,NA,NA
"STU004271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16164,14058,NA,NA,15518,19672,21368,NA,NA
"STU004272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15852,NA,NA,NA,NA,10879,NA,8105,9523,26805,16552,14171,13238,NA,17850,12929,19308
"STU004273",8314,NA,5663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17996,NA,NA,13368,NA,NA,NA,12217,16441,16929
"STU004274",7362,NA,5616,14361,7840,NA,NA,14502,4008,6460,10364,8603,15700,8552,5724,9724,9618,11638,NA,NA,NA,NA,NA,NA,17175,NA,NA,15438
"STU004275",NA,NA,NA,NA,NA,11463,11989,NA,8583,NA,4436,11988,7045,NA,6278,8817,10958,NA,NA,NA,NA,NA,NA,8990,9605,14695,NA,11141
"STU004276",11392,11210,NA,NA,14283,17582,22349,NA,21286,22656,25885,NA,20115,26755,NA,38781,11682,22554,32688,43042,28295,24410,15625,27615,48175,28442,24395,NA
"STU004277",NA,NA,NA,NA,7329,12290,10566,9534,7769,NA,NA,7219,12191,10253,10971,NA,10046,8221,NA,NA,18229,7969,11470,18569,NA,9237,16356,NA
"STU004278",NA,NA,NA,6765,12242,6061,6556,4159,4414,8232,NA,NA,NA,NA,9347,12769,10704,7065,NA,NA,NA,8426,12072,7662,13716,NA,NA,NA
"STU004279",10477,NA,NA,NA,6689,4210,5701,5176,6165,4205,6837,5227,7844,7323,NA,6238,7091,16198,9222,11812,11343,11331,14134,NA,11750,NA,12943,NA
"STU004280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12011,15986,NA,NA,NA,NA,NA,NA,11969
"STU004281",NA,NA,NA,NA,6457,10989,9263,NA,NA,NA,NA,11520,11619,8015,11862,9210,13376,NA,12022,11766,11356,10460,NA,12187,11084,NA,NA,12168
"STU004282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15211
"STU004283",4039,1934,NA,NA,NA,NA,3649,6868,8147,8267,NA,NA,7937,NA,NA,NA,NA,NA,NA,NA,NA,16893,9319,NA,NA,9406,6955,23503
"STU004284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004286",NA,4169,NA,NA,NA,9483,7136,9700,10723,11109,14732,15484,NA,12000,13941,10087,21125,NA,NA,NA,NA,12579,24165,13680,NA,NA,NA,11777
"STU004287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17668,NA,13370,24864,14449,24497,13210,13568,NA,NA,NA
"STU004288",NA,NA,NA,3809,NA,NA,NA,NA,NA,NA,NA,8157,NA,NA,NA,8061,6110,NA,12506,8621,8686,8122,10808,NA,NA,NA,NA,NA
"STU004289",NA,NA,NA,13073,7457,13140,6766,NA,NA,NA,NA,11145,NA,NA,11176,12040,11700,15818,11670,13798,13222,NA,NA,19427,15880,NA,NA,NA
"STU004290",5925,6892,8914,9357,9660,10079,NA,9177,NA,NA,9316,14987,9377,10340,10262,6456,NA,NA,NA,NA,NA,10155,11300,8209,7129,9315,7798,NA
"STU004291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22044,NA,22395,31993,22378,NA,NA,NA,NA,NA,18081,11256,18267,24057,NA,NA,27208,10774
"STU004292",7826,NA,6564,4458,NA,NA,NA,NA,NA,NA,6600,8221,8906,8093,15183,12667,NA,NA,NA,NA,NA,NA,NA,8083,13664,NA,NA,NA
"STU004293",10229,NA,NA,7070,6107,9363,3142,8689,7710,17215,7587,7448,5299,NA,NA,6099,10677,NA,NA,NA,NA,6103,10380,NA,NA,11763,21921,10844
"STU004294",NA,NA,NA,NA,NA,NA,NA,NA,7818,8427,NA,NA,10160,30728,9743,9938,5799,21836,16293,19844,17820,15030,18211,36790,21122,16357,NA,NA
"STU004295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004296",13888,NA,NA,NA,9006,5862,NA,11461,8820,NA,11166,NA,10135,7480,9758,7868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004297",7183,NA,NA,NA,7461,NA,NA,4236,9626,8717,NA,12967,13317,NA,NA,NA,NA,NA,NA,12044,11034,16265,11959,14312,14724,13746,NA,NA
"STU004298",7292,8504,12626,14430,16470,8652,6486,9573,11475,9172,8918,8041,10167,11056,11202,16791,NA,NA,NA,14880,NA,NA,NA,10922,11401,NA,NA,8255
"STU004299",11719,NA,9085,9451,NA,NA,NA,15718,9779,13684,8419,12777,19221,11788,10587,12865,14132,12260,12843,NA,NA,18340,16215,16189,11263,15216,9005,14249
"STU004300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13378,16955,6317,12695,NA,7980,7072,10136,8087,NA,NA,13047
"STU004301",4671,7765,4965,6725,NA,NA,NA,NA,6716,NA,6541,7235,NA,NA,7410,10786,7186,11113,6894,NA,10353,9576,NA,8658,12635,9438,NA,10361
"STU004302",9016,4032,8043,5495,6786,11127,8696,6841,NA,NA,5762,7869,7026,5608,8129,6997,NA,NA,NA,8446,6624,NA,NA,NA,NA,9254,11335,NA
"STU004303",12269,9435,16139,9523,10633,13104,9475,11931,NA,NA,NA,NA,16523,12553,NA,11162,15174,12014,10864,16549,NA,NA,NA,16488,12488,NA,NA,NA
"STU004304",9025,NA,6057,NA,NA,NA,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,NA,NA,8702,NA,11041,15788,24074,7410,11412,10648,7838
"STU004305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6857,10768,8504,11166,23020,12413,NA,NA,NA,7886,27199,NA
"STU004306",9111,11345,NA,NA,7280,10774,7938,7706,NA,NA,9258,NA,NA,NA,NA,6965,8137,14305,9565,9087,9258,7956,8214,16207,11987,8212,NA,11314
"STU004307",10719,20219,NA,NA,NA,NA,NA,NA,NA,NA,19283,14491,30780,17627,19440,NA,NA,NA,26702,21875,29147,41723,11843,15362,20439,19606,17951,41176
"STU004308",NA,NA,17021,6060,NA,9866,10779,8224,5795,16668,6840,NA,11911,NA,9730,19573,19040,16369,NA,NA,15143,NA,NA,11979,22135,NA,NA,NA
"STU004309",14527,NA,8662,17918,NA,NA,NA,9001,NA,16371,12126,12522,NA,NA,NA,NA,NA,NA,NA,NA,NA,18983,25499,NA,18974,19980,16648,NA
"STU004310",10470,12139,8564,14251,11938,NA,NA,NA,NA,11193,6711,16593,12747,13567,17891,14146,23468,17673,26749,23611,37647,25440,18140,20663,16823,28359,43265,22453
"STU004311",8422,9959,8034,7733,6740,8907,7876,5874,10954,6312,11792,19811,21800,9684,14216,16198,13445,14436,18923,NA,NA,NA,21952,21176,18821,14467,11866,29758
"STU004312",10466,14913,NA,12633,6820,9842,7188,6962,8650,10472,9037,16146,15908,13426,13785,20826,11961,NA,NA,NA,NA,NA,17883,7998,16118,15501,18981,8472
"STU004313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13389,13798,11857,NA,14797,17865,NA,NA
"STU004314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004315",15467,NA,7642,12968,NA,NA,NA,NA,9538,10869,11868,NA,10218,10051,NA,NA,9236,NA,10607,11229,NA,NA,NA,7322,14326,NA,NA,9093
"STU004316",6646,5297,NA,NA,7681,NA,5593,9995,11827,8476,NA,6624,7202,7838,8507,5713,8834,11990,14064,12769,9912,14292,23764,9924,17166,11189,11877,11339
"STU004317",14412,10053,8435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13904,12028,20151,NA,24049,NA,NA
"STU004318",4402,4818,4831,6092,6178,8053,8486,14182,7575,3683,NA,NA,5406,5988,9993,13013,9236,9190,15646,6510,NA,NA,NA,10984,12640,13224,16548,9467
"STU004319",7535,NA,11628,9597,8834,8799,13979,NA,11625,11434,NA,NA,NA,24160,NA,NA,9425,14617,23570,17598,25209,24378,26830,19332,9685,17561,31088,22036
"STU004320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17847,13445,8822,14582,13521
"STU004321",4226,5911,NA,NA,NA,NA,NA,3721,3623,4516,4538,6476,8370,4943,9775,3814,4290,5654,NA,NA,NA,3533,NA,NA,10423,5811,10633,NA
"STU004322",NA,3810,NA,8451,8102,6786,NA,NA,NA,4225,9832,6940,7733,8021,5796,5631,12558,7486,10337,7260,8630,9285,NA,NA,NA,4296,6337,NA
"STU004323",9036,8755,8089,8107,NA,NA,8985,5382,8067,5264,5047,NA,NA,NA,NA,10356,3343,13133,5635,11861,14953,11456,15030,NA,NA,NA,11303,16829
"STU004324",7108,7896,13812,10654,NA,NA,NA,NA,15841,11852,29867,14021,24500,22796,20100,28670,21354,29999,19314,19052,14612,40322,28093,NA,16172,NA,NA,NA
"STU004325",12683,14557,17490,NA,NA,NA,18206,13268,NA,NA,14143,NA,NA,NA,NA,NA,NA,NA,30985,20752,25626,NA,25976,21387,28719,27691,NA,NA
"STU004326",8875,7984,14339,8518,8734,12495,9282,9170,10406,NA,11111,13484,10918,7618,10524,8066,11999,11373,11496,8212,5903,NA,NA,NA,NA,NA,8292,NA
"STU004327",9735,8169,5731,10103,7139,11834,7376,8104,5846,12415,11898,12860,NA,NA,NA,NA,11188,14854,11398,14126,9288,13839,12451,12969,10799,7850,11638,7858
"STU004328",NA,12138,8555,NA,NA,NA,8375,NA,NA,12716,12812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18471,8087,13081,13643,12900,10754
"STU004329",7356,13541,4898,4644,3579,6758,8147,13169,7494,14804,11888,NA,NA,8823,13137,9387,10477,NA,NA,NA,10806,12067,NA,NA,NA,NA,NA,NA
"STU004330",5917,9890,9045,9953,NA,NA,NA,NA,NA,NA,NA,NA,13037,6381,12483,10847,21098,13611,16284,32129,NA,17253,21760,25633,16334,15845,21857,27447
"STU004331",NA,NA,NA,NA,8814,10604,11777,16067,NA,NA,NA,NA,19381,15464,12993,NA,13950,NA,NA,NA,18521,NA,13420,NA,19431,NA,6825,20658
"STU004332",9285,2975,5017,6288,NA,3659,6832,6261,13684,12843,10977,6161,10235,14897,11846,12687,11048,8739,7509,15853,15070,15584,13255,NA,NA,12064,12747,20507
"STU004333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004334",9152,5410,NA,8772,4431,5717,7443,10180,NA,7253,NA,NA,NA,7394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14330,10676,12055,12292
"STU004335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7145,21152,NA,NA,NA,NA,NA,NA,NA,NA,11227,12404,13218,NA,NA,NA,NA
"STU004336",NA,NA,NA,NA,NA,7595,13118,12096,17026,14453,12783,16688,12189,17871,8680,22861,NA,NA,10432,12395,15642,5522,7163,12008,13000,12571,12511,NA
"STU004337",10544,NA,5988,8250,11723,9964,19021,11648,NA,NA,NA,10153,11735,7022,12620,9706,12705,11343,17461,16767,16617,19863,27217,19325,16649,20860,8959,20867
"STU004338",11491,12726,8917,7463,8467,NA,NA,NA,8075,NA,12559,14224,12084,13468,12407,12444,NA,NA,NA,14178,12544,17676,15800,12875,12329,12151,NA,15433
"STU004339",6275,13109,12327,9925,13832,13487,9614,9852,8054,14624,NA,NA,9155,16023,7402,13287,NA,NA,NA,NA,15250,7757,10653,12579,NA,NA,15720,NA
"STU004340",7257,4515,6873,4990,NA,NA,NA,NA,6696,NA,NA,NA,NA,NA,7821,6852,8789,NA,7405,10404,9267,7321,15337,7703,5441,NA,NA,NA
"STU004341",13694,NA,8404,5033,7446,15819,NA,NA,NA,NA,NA,NA,NA,NA,9280,10312,10753,20939,7726,NA,NA,NA,NA,12533,7143,NA,13516,11575
"STU004342",8767,5876,10046,12030,NA,NA,NA,12196,10815,NA,9767,8386,8428,11503,12403,NA,NA,NA,NA,NA,9322,11730,16395,14877,NA,NA,NA,NA
"STU004343",7600,11092,8392,11740,NA,NA,NA,NA,13571,14294,9567,16891,10189,NA,NA,29351,NA,19521,20970,20925,15447,NA,19479,24114,24202,NA,NA,NA
"STU004344",14077,6785,6367,12246,9749,6980,NA,NA,NA,8275,NA,NA,NA,NA,10511,6444,8479,9151,NA,NA,NA,NA,NA,10589,12945,8067,9290,12541
"STU004345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11311,8244,7409,NA,NA,NA,9377,9513,NA,NA,NA,18055
"STU004346",4439,4693,4741,9407,8538,6694,6445,5426,10303,4634,NA,NA,NA,4641,11265,5212,4495,14046,NA,12677,13483,18434,15204,21199,11259,NA,NA,NA
"STU004347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004348",5787,12090,8067,7329,NA,5825,6792,6012,10867,18320,NA,NA,23720,NA,NA,10536,NA,NA,NA,NA,13141,21077,18926,NA,27947,17160,11506,21787
"STU004349",7930,7254,6004,8101,4973,NA,6526,4221,5966,3451,3467,NA,NA,NA,NA,8447,NA,NA,NA,10117,7566,6713,7416,10322,9709,13507,8449,6329
"STU004350",5765,4543,NA,NA,NA,NA,NA,NA,NA,NA,NA,14207,12077,15546,18313,NA,NA,17954,NA,14577,NA,14383,9755,13838,16479,13668,12434,24701
"STU004351",7307,NA,NA,NA,5169,6116,4386,5465,12752,5420,12491,9887,NA,7117,9146,5114,NA,NA,5959,9736,9405,NA,10419,13656,8025,26775,NA,11876
"STU004352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004353",NA,8188,7800,7924,6199,6723,3793,4765,4747,NA,7235,NA,5075,NA,NA,NA,15124,NA,NA,9628,11655,NA,NA,7805,NA,NA,12562,13118
"STU004354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STU004355",5953,5089,15018,9960,3541,7594,9539,3447,5757,NA,NA,NA,4998,15036,NA,NA,NA,14529,18908,15307,14592,14444,8654,20242,15718,21199,13606,13951
"STU004356",4400,5178,6056,7900,8314,7954,5149,6663,3270,NA,5687,NA,NA,NA,10201,8151,13266,NA,13682,20254,13078,16561,9216,17117,12341,11868,NA,NA
"STU004357",14941,10132,10548,8067,15214,NA,NA,NA,NA,13587,NA,NA,13308,11892,16787,9564,16455,NA,NA,NA,NA,NA,NA,NA,12744,12131,11100,10978
"STU004358",NA,NA,4559,NA,NA,10543,4304,NA,NA,NA,17717,NA,NA,6854,10346,19277,NA,NA,NA,NA,12666,12301,7310,11113,20929,11355,11971,18883
"STU004359",9143,NA,NA,7555,18516,10526,7539,14995,15953,17129,16453,21406,13524,24599,NA,13177,12484,17202,21786,16478,19752,NA,NA,19551,22961,NA,NA,NA
"STU004360",NA,NA,NA,NA,NA,8621,6445,14445,NA,17133,11412,NA,NA,NA,12808,17818,13778,15388,11767,14748,8275,17924,15029,NA,NA,12580,12663,16812
"STU004361",7693,6013,7261,10608,NA,10432,NA,6551,10637,NA,9922,10490,8064,8753,16339,7235,11985,11591,NA,NA,NA,8095,NA,NA,NA,NA,NA,14354
"STU004362",7532,7597,15008,11432,8194,10869,15401,NA,NA,NA,NA,9987,12910,10783,11525,NA,NA,12574,16173,8829,NA,12601,NA,10275,9347,NA,12205,12713
"STU004363",NA,3404,9487,NA,NA,NA,NA,5786,7642,5743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10479,19974,7640,NA
"STU004364",6083,NA,NA,NA,NA,20356,13339,NA,17757,13877,14625,9565,13832,26315,9221,15395,8623,13414,NA,NA,NA,17033,14526,12483,15524,NA,12073,8224
"STU004365",4759,NA,NA,NA,NA,5469,6396,NA,NA,7318,NA,NA,NA,5137,NA,NA,3829,9051,9441,7656,13686,12200,12288,10395,16473,NA,NA,9570
"STU004366",NA,NA,NA,NA,NA,NA,NA,3867,7015,NA,NA,6118,15712,12767,17090,NA,14220,10683,NA,NA,NA,15346,NA,NA,13297,NA,9868,10735
"STU004367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17527,12485,11399,9788,7069,10583,8416,9105,9907,12439,13856
"STU004368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18668,20152,24658,36188,25385,30174,18237,31763,16321,10163
"STU004369",6343,8180,6729,19896,17424,5869,NA,NA,NA,NA,NA,NA,NA,12054,41698,16845,28793,20497,NA,NA,NA,NA,NA,NA,NA,NA,NA,35201
"STU004370",NA,10891,8057,8115,10484,NA,5691,6048,9020,8808,16597,14422,7227,7509,10456,11658,12089,NA,16763,9810,9283,11512,8436,12888,10535,8395,15247,NA
"STU004371",7131,6473,10992,6222,9084,12605,9257,3926,NA,NA,NA,NA,8673,16669,16486,8937,5349,12998,5084,NA,NA,7610,NA,NA,NA,6948,7258,8558
"STU004372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8847,4447,7059,8615,NA,NA,NA,NA,NA,NA,NA,17373
"STU004373",NA,NA,NA,NA,5463,NA,6940,NA,6440,NA,NA,15790,9234,9292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17587
"STU004374",6053,13410,15856,NA,NA,4825,9309,NA,NA,15116,18229,12095,20242,31533,15954,32158,16009,17127,23245,NA,22039,13149,23849,19940,NA,10080,15734,20453
"STU004375",NA,15111,10062,15896,22443,NA,16256,12981,NA,NA,9654,14887,13963,8918,14879,NA,NA,21458,14788,18034,17670,NA,NA,NA,NA,NA,14727,12013
"STU004376",15161,NA,NA,NA,7187,NA,NA,7312,11902,5787,8114,13744,13272,23781,10102,15612,12811,9428,15374,11237,17854,11679,NA,NA,NA,NA,NA,NA
